input,seed,cores,vertices,edges,time,trials,concurrency,result
/scratch/daint/kalvodap/evaluation_inputs/e4/rmat_16k_1024.in,12184,1,16000,16384000,11.6135,?,co-karger-stein,6
/scratch/daint/kalvodap/evaluation_inputs/e4/rmat_16k_1024.in,12185,1,16000,16384000,14.1845,?,co-karger-stein,6
/scratch/daint/kalvodap/evaluation_inputs/e4/rmat_16k_1024.in,12186,1,16000,16384000,19.9375,?,co-karger-stein,6
/scratch/daint/kalvodap/evaluation_inputs/e4/rmat_16k_1024.in,12187,1,16000,16384000,11.4421,?,co-karger-stein,6
/scratch/daint/kalvodap/evaluation_inputs/e4/rmat_16k_1024.in,12188,1,16000,16384000,11.4166,?,co-karger-stein,6
/scratch/daint/kalvodap/evaluation_inputs/e4/rmat_16k_1024.in,12189,1,16000,16384000,11.602,?,co-karger-stein,6
/scratch/daint/kalvodap/evaluation_inputs/e4/rmat_16k_1024.in,18495,1,16000,16384000,13.944,?,co-karger-stein,6
/scratch/daint/kalvodap/evaluation_inputs/e4/rmat_16k_1024.in,18496,1,16000,16384000,11.588,?,co-karger-stein,6
/scratch/daint/kalvodap/evaluation_inputs/e4/rmat_16k_1024.in,18497,1,16000,16384000,11.8416,?,co-karger-stein,6
/scratch/daint/kalvodap/evaluation_inputs/e4/rmat_16k_1024.in,18498,1,16000,16384000,13.9052,?,co-karger-stein,6
/scratch/daint/kalvodap/evaluation_inputs/e4/rmat_16k_1024.in,18499,1,16000,16384000,11.7615,?,co-karger-stein,6
/scratch/daint/kalvodap/evaluation_inputs/e4/rmat_16k_1024.in,18500,1,16000,16384000,19.048,?,co-karger-stein,6
/scratch/daint/kalvodap/evaluation_inputs/e4/rmat_16k_1024.in,21071,1,16000,16384000,12.2353,?,co-karger-stein,6
/scratch/daint/kalvodap/evaluation_inputs/e4/rmat_16k_1024.in,21072,1,16000,16384000,15.0058,?,co-karger-stein,6
/scratch/daint/kalvodap/evaluation_inputs/e4/rmat_16k_1024.in,21073,1,16000,16384000,10.9139,?,co-karger-stein,6
/scratch/daint/kalvodap/evaluation_inputs/e4/rmat_16k_1024.in,21074,1,16000,16384000,12.1131,?,co-karger-stein,6
/scratch/daint/kalvodap/evaluation_inputs/e4/rmat_16k_1024.in,21075,1,16000,16384000,16.4466,?,co-karger-stein,6
/scratch/daint/kalvodap/evaluation_inputs/e4/rmat_16k_1024.in,21076,1,16000,16384000,12.1423,?,co-karger-stein,6
/scratch/daint/kalvodap/evaluation_inputs/e4/rmat_16k_2048.in,12184,1,16000,32768000,34.1597,?,co-karger-stein,19
/scratch/daint/kalvodap/evaluation_inputs/e4/rmat_16k_2048.in,12185,1,16000,32768000,32.6207,?,co-karger-stein,19
/scratch/daint/kalvodap/evaluation_inputs/e4/rmat_16k_2048.in,12186,1,16000,32768000,33.8144,?,co-karger-stein,19
/scratch/daint/kalvodap/evaluation_inputs/e4/rmat_16k_2048.in,12187,1,16000,32768000,27.4231,?,co-karger-stein,19
