input,seed,cores,vertices,edges,time,trials,concurrency,result
/scratch/daint/kalvodap/evaluation_inputs/e1/32k/ba_32k_16.in,11415,864,32000,511744,0.703567,6,low,1600
/scratch/daint/kalvodap/evaluation_inputs/e1/32k/ba_32k_16.in,11415,1008,32000,511744,0.676338,5,low,1600
/scratch/daint/kalvodap/evaluation_inputs/e1/32k/ba_32k_16.in,11415,1152,32000,511744,0.65904,5,low,1600
/scratch/daint/kalvodap/evaluation_inputs/e1/32k/ba_32k_16.in,11415,1296,32000,511744,0.50974,4,low,1600
/scratch/daint/kalvodap/evaluation_inputs/e1/32k/ba_32k_16.in,15488,1,32000,511744,294.336,4990,low,1600
/scratch/daint/kalvodap/evaluation_inputs/e1/32k/ba_32k_16.in,15488,36,32000,511744,13.1389,139,low,1600
/scratch/daint/kalvodap/evaluation_inputs/e1/32k/ba_32k_16.in,15488,72,32000,511744,6.76347,70,low,1600
/scratch/daint/kalvodap/evaluation_inputs/e1/32k/ba_32k_16.in,15488,108,32000,511744,4.54797,47,low,1600
/scratch/daint/kalvodap/evaluation_inputs/e1/32k/ba_32k_16.in,15488,144,32000,511744,3.4262,35,low,1600
/scratch/daint/kalvodap/evaluation_inputs/e1/32k/ba_32k_16.in,15488,288,32000,511744,1.945,18,low,1600
/scratch/daint/kalvodap/evaluation_inputs/e1/32k/ba_32k_16.in,15488,432,32000,511744,1.3344,12,low,1600
/scratch/daint/kalvodap/evaluation_inputs/e1/32k/ba_32k_16.in,15488,576,32000,511744,0.975444,9,low,1600
/scratch/daint/kalvodap/evaluation_inputs/e1/32k/ba_32k_16.in,15488,720,32000,511744,0.893868,7,low,1600
/scratch/daint/kalvodap/evaluation_inputs/e1/32k/ba_32k_16.in,15488,864,32000,511744,0.717946,6,low,1600
/scratch/daint/kalvodap/evaluation_inputs/e1/32k/ba_32k_16.in,15488,1008,32000,511744,0.645746,5,low,1600
/scratch/daint/kalvodap/evaluation_inputs/e1/32k/ba_32k_16.in,15488,1152,32000,511744,0.621144,5,low,1600
/scratch/daint/kalvodap/evaluation_inputs/e1/32k/ba_32k_16.in,15488,1296,32000,511744,0.635533,4,low,1600
/scratch/daint/kalvodap/evaluation_inputs/e1/32k/ba_32k_16.in,16928,1,32000,511744,294.984,4990,low,1600
/scratch/daint/kalvodap/evaluation_inputs/e1/32k/ba_32k_16.in,16928,36,32000,511744,13.2882,139,low,1600
/scratch/daint/kalvodap/evaluation_inputs/e1/32k/ba_32k_16.in,16928,72,32000,511744,6.70281,70,low,1600
/scratch/daint/kalvodap/evaluation_inputs/e1/32k/ba_32k_16.in,16928,108,32000,511744,4.52354,47,low,1600
/scratch/daint/kalvodap/evaluation_inputs/e1/32k/ba_32k_16.in,16928,144,32000,511744,3.4152,35,low,1600
/scratch/daint/kalvodap/evaluation_inputs/e1/32k/ba_32k_16.in,16928,288,32000,511744,1.83374,18,low,1600
/scratch/daint/kalvodap/evaluation_inputs/e1/32k/ba_32k_16.in,16928,432,32000,511744,1.36936,12,low,1600
/scratch/daint/kalvodap/evaluation_inputs/e1/32k/ba_32k_16.in,16928,576,32000,511744,0.980154,9,low,1600
/scratch/daint/kalvodap/evaluation_inputs/e1/32k/ba_32k_16.in,16928,720,32000,511744,0.846896,7,low,1600
/scratch/daint/kalvodap/evaluation_inputs/e1/32k/ba_32k_16.in,16928,864,32000,511744,0.788277,6,low,1600
/scratch/daint/kalvodap/evaluation_inputs/e1/32k/ba_32k_16.in,16928,1008,32000,511744,0.880602,5,low,1600
/scratch/daint/kalvodap/evaluation_inputs/e1/32k/ba_32k_16.in,16928,1152,32000,511744,0.651683,5,low,1600
/scratch/daint/kalvodap/evaluation_inputs/e1/32k/ba_32k_16.in,16928,1296,32000,511744,0.501694,4,low,1600
/scratch/daint/kalvodap/evaluation_inputs/e1/32k/ba_32k_16.in,21252,1,32000,511744,292.828,4990,low,1600
/scratch/daint/kalvodap/evaluation_inputs/e1/32k/ba_32k_16.in,21252,36,32000,511744,13.2228,139,low,1600
/scratch/daint/kalvodap/evaluation_inputs/e1/32k/ba_32k_16.in,21252,72,32000,511744,6.71308,70,low,1600
/scratch/daint/kalvodap/evaluation_inputs/e1/32k/ba_32k_16.in,21252,108,32000,511744,4.57533,47,low,1600
/scratch/daint/kalvodap/evaluation_inputs/e1/32k/ba_32k_16.in,21252,144,32000,511744,3.47065,35,low,1600
/scratch/daint/kalvodap/evaluation_inputs/e1/32k/ba_32k_16.in,21252,288,32000,511744,1.89609,18,low,1600
/scratch/daint/kalvodap/evaluation_inputs/e1/32k/ba_32k_16.in,21252,432,32000,511744,1.32323,12,low,1600
/scratch/daint/kalvodap/evaluation_inputs/e1/32k/ba_32k_16.in,21252,576,32000,511744,1.03554,9,low,1600
/scratch/daint/kalvodap/evaluation_inputs/e1/32k/ba_32k_16.in,21252,720,32000,511744,0.801124,7,low,1600
/scratch/daint/kalvodap/evaluation_inputs/e1/32k/ba_32k_16.in,21252,864,32000,511744,0.786956,6,low,1600
/scratch/daint/kalvodap/evaluation_inputs/e1/32k/ba_32k_16.in,21252,1008,32000,511744,0.633771,5,low,1600
/scratch/daint/kalvodap/evaluation_inputs/e1/32k/ba_32k_16.in,21252,1152,32000,511744,0.664742,5,low,1600
/scratch/daint/kalvodap/evaluation_inputs/e1/32k/ba_32k_16.in,21252,1296,32000,511744,0.55344,4,low,1600
/scratch/daint/kalvodap/evaluation_inputs/e1/32k/ba_32k_16.in,23428,1,32000,511744,297.2,4990,low,1600
/scratch/daint/kalvodap/evaluation_inputs/e1/32k/ba_32k_16.in,23428,36,32000,511744,13.1794,139,low,1600
/scratch/daint/kalvodap/evaluation_inputs/e1/32k/ba_32k_16.in,23428,72,32000,511744,6.71284,70,low,1600
/scratch/daint/kalvodap/evaluation_inputs/e1/32k/ba_32k_16.in,23428,108,32000,511744,4.53439,47,low,1600
/scratch/daint/kalvodap/evaluation_inputs/e1/32k/ba_32k_16.in,23428,144,32000,511744,3.45435,35,low,1600
/scratch/daint/kalvodap/evaluation_inputs/e1/32k/ba_32k_16.in,23428,288,32000,511744,2.03125,18,low,1600
/scratch/daint/kalvodap/evaluation_inputs/e1/32k/ba_32k_16.in,23428,432,32000,511744,1.3615,12,low,1600
/scratch/daint/kalvodap/evaluation_inputs/e1/32k/ba_32k_16.in,23428,576,32000,511744,1.04197,9,low,1600
/scratch/daint/kalvodap/evaluation_inputs/e1/32k/ba_32k_16.in,23428,720,32000,511744,0.804826,7,low,1600
/scratch/daint/kalvodap/evaluation_inputs/e1/32k/ba_32k_16.in,23428,864,32000,511744,0.735366,6,low,1600
/scratch/daint/kalvodap/evaluation_inputs/e1/32k/ba_32k_16.in,23428,1008,32000,511744,0.698755,5,low,1600
/scratch/daint/kalvodap/evaluation_inputs/e1/32k/ba_32k_16.in,23428,1152,32000,511744,0.644798,5,low,1600
/scratch/daint/kalvodap/evaluation_inputs/e1/32k/ba_32k_16.in,23428,1296,32000,511744,0.546923,4,low,1600
/scratch/daint/kalvodap/evaluation_inputs/e1/32k/ba_32k_16.in,25645,1,32000,511744,298.323,4990,low,1600
/scratch/daint/kalvodap/evaluation_inputs/e1/32k/ba_32k_16.in,25645,36,32000,511744,13.1752,139,low,1600
/scratch/daint/kalvodap/evaluation_inputs/e1/32k/ba_32k_16.in,25645,72,32000,511744,6.7147,70,low,1600
/scratch/daint/kalvodap/evaluation_inputs/e1/32k/ba_32k_16.in,25645,108,32000,511744,4.57305,47,low,1600
/scratch/daint/kalvodap/evaluation_inputs/e1/32k/ba_32k_16.in,25645,144,32000,511744,3.48386,35,low,1600
/scratch/daint/kalvodap/evaluation_inputs/e1/32k/ba_32k_16.in,25645,288,32000,511744,1.86908,18,low,1600
/scratch/daint/kalvodap/evaluation_inputs/e1/32k/ba_32k_16.in,25645,432,32000,511744,1.3497,12,low,1600
/scratch/daint/kalvodap/evaluation_inputs/e1/32k/ba_32k_16.in,25645,576,32000,511744,1.06101,9,low,1600
/scratch/daint/kalvodap/evaluation_inputs/e1/32k/ba_32k_16.in,25645,720,32000,511744,0.886162,7,low,1600
/scratch/daint/kalvodap/evaluation_inputs/e1/32k/ba_32k_16.in,25645,864,32000,511744,0.732165,6,low,1600
/scratch/daint/kalvodap/evaluation_inputs/e1/32k/ba_32k_16.in,25645,1008,32000,511744,0.67656,5,low,1600
/scratch/daint/kalvodap/evaluation_inputs/e1/32k/ba_32k_16.in,25645,1152,32000,511744,0.640842,5,low,1600
/scratch/daint/kalvodap/evaluation_inputs/e1/32k/ba_32k_16.in,25645,1296,32000,511744,0.557858,4,low,1600
/scratch/daint/kalvodap/evaluation_inputs/e1/32k/ba_32k_16.in,28327,1,32000,511744,294.606,4990,low,1600
/scratch/daint/kalvodap/evaluation_inputs/e1/32k/ba_32k_16.in,28327,36,32000,511744,13.1658,139,low,1600
/scratch/daint/kalvodap/evaluation_inputs/e1/32k/ba_32k_16.in,28327,72,32000,511744,6.69906,70,low,1600
/scratch/daint/kalvodap/evaluation_inputs/e1/32k/ba_32k_16.in,28327,108,32000,511744,4.56813,47,low,1600
/scratch/daint/kalvodap/evaluation_inputs/e1/32k/ba_32k_16.in,28327,144,32000,511744,3.46569,35,low,1600
/scratch/daint/kalvodap/evaluation_inputs/e1/32k/ba_32k_16.in,28327,288,32000,511744,1.93481,18,low,1600
/scratch/daint/kalvodap/evaluation_inputs/e1/32k/ba_32k_16.in,28327,432,32000,511744,1.26993,12,low,1600
/scratch/daint/kalvodap/evaluation_inputs/e1/32k/ba_32k_16.in,28327,576,32000,511744,1.05276,9,low,1600
/scratch/daint/kalvodap/evaluation_inputs/e1/32k/ba_32k_16.in,28327,720,32000,511744,0.816977,7,low,1600
/scratch/daint/kalvodap/evaluation_inputs/e1/32k/ba_32k_16.in,28327,864,32000,511744,0.762742,6,low,1600
/scratch/daint/kalvodap/evaluation_inputs/e1/32k/ba_32k_16.in,28327,1008,32000,511744,0.673097,5,low,1600
/scratch/daint/kalvodap/evaluation_inputs/e1/32k/ba_32k_16.in,28327,1152,32000,511744,0.679541,5,low,1600
/scratch/daint/kalvodap/evaluation_inputs/e1/32k/ba_32k_16.in,28327,1296,32000,511744,0.541857,4,low,1600
/scratch/daint/kalvodap/evaluation_inputs/e1/32k/reg_32k_16.in,1377,1,32000,512000,397.304,4987,low,3200
/scratch/daint/kalvodap/evaluation_inputs/e1/32k/reg_32k_16.in,1377,36,32000,512000,16.9693,139,low,3200
/scratch/daint/kalvodap/evaluation_inputs/e1/32k/reg_32k_16.in,1377,72,32000,512000,8.60746,70,low,3200
/scratch/daint/kalvodap/evaluation_inputs/e1/32k/reg_32k_16.in,1377,108,32000,512000,5.82917,47,low,3200
/scratch/daint/kalvodap/evaluation_inputs/e1/32k/reg_32k_16.in,1377,144,32000,512000,4.37329,35,low,3200
/scratch/daint/kalvodap/evaluation_inputs/e1/32k/reg_32k_16.in,1377,288,32000,512000,2.34683,18,low,3200
/scratch/daint/kalvodap/evaluation_inputs/e1/32k/reg_32k_16.in,1377,432,32000,512000,1.64745,12,low,3200
/scratch/daint/kalvodap/evaluation_inputs/e1/32k/reg_32k_16.in,1377,576,32000,512000,1.23449,9,low,3200
/scratch/daint/kalvodap/evaluation_inputs/e1/32k/reg_32k_16.in,5330,16,32000,512000,33.5329,312,low,3200
/scratch/daint/kalvodap/evaluation_inputs/e1/32k/reg_32k_16.in,5331,16,32000,512000,33.4669,312,low,3200
/scratch/daint/kalvodap/evaluation_inputs/e1/32k/reg_32k_16.in,11415,36,32000,512000,16.8571,139,low,3200
/scratch/daint/kalvodap/evaluation_inputs/e1/32k/reg_32k_16.in,11415,72,32000,512000,8.5874,70,low,3200
/scratch/daint/kalvodap/evaluation_inputs/e1/32k/reg_32k_16.in,11415,108,32000,512000,5.76815,47,low,3200
/scratch/daint/kalvodap/evaluation_inputs/e1/32k/reg_32k_16.in,11415,144,32000,512000,4.37216,35,low,3200
/scratch/daint/kalvodap/evaluation_inputs/e1/32k/reg_32k_16.in,11415,288,32000,512000,2.32142,18,low,3200
/scratch/daint/kalvodap/evaluation_inputs/e1/32k/reg_32k_16.in,11415,432,32000,512000,1.60076,12,low,3200
/scratch/daint/kalvodap/evaluation_inputs/e1/32k/reg_32k_16.in,11415,576,32000,512000,1.23988,9,low,3200
/scratch/daint/kalvodap/evaluation_inputs/e1/32k/reg_32k_16.in,11415,720,32000,512000,0.96591,7,low,3200
/scratch/daint/kalvodap/evaluation_inputs/e1/32k/reg_32k_16.in,11415,864,32000,512000,0.852683,6,low,3200
/scratch/daint/kalvodap/evaluation_inputs/e1/32k/reg_32k_16.in,11415,1008,32000,512000,0.747023,5,low,3200
/scratch/daint/kalvodap/evaluation_inputs/e1/32k/reg_32k_16.in,11415,1152,32000,512000,0.77115,5,low,3200
/scratch/daint/kalvodap/evaluation_inputs/e1/32k/reg_32k_16.in,11415,1296,32000,512000,0.615591,4,low,3200
/scratch/daint/kalvodap/evaluation_inputs/e1/32k/reg_32k_16.in,15488,1,32000,512000,400.099,4987,low,3200
/scratch/daint/kalvodap/evaluation_inputs/e1/32k/reg_32k_16.in,15488,36,32000,512000,16.8418,139,low,3200
/scratch/daint/kalvodap/evaluation_inputs/e1/32k/reg_32k_16.in,15488,72,32000,512000,8.62305,70,low,3200
/scratch/daint/kalvodap/evaluation_inputs/e1/32k/reg_32k_16.in,15488,108,32000,512000,5.81669,47,low,3200
/scratch/daint/kalvodap/evaluation_inputs/e1/32k/reg_32k_16.in,15488,144,32000,512000,4.37385,35,low,3200
/scratch/daint/kalvodap/evaluation_inputs/e1/32k/reg_32k_16.in,15488,288,32000,512000,2.45528,18,low,3200
/scratch/daint/kalvodap/evaluation_inputs/e1/32k/reg_32k_16.in,15488,432,32000,512000,1.63519,12,low,3200
/scratch/daint/kalvodap/evaluation_inputs/e1/32k/reg_32k_16.in,15488,576,32000,512000,1.30029,9,low,3200
/scratch/daint/kalvodap/evaluation_inputs/e1/32k/reg_32k_16.in,15488,720,32000,512000,1.05263,7,low,3200
/scratch/daint/kalvodap/evaluation_inputs/e1/32k/reg_32k_16.in,15488,864,32000,512000,0.910592,6,low,3200
/scratch/daint/kalvodap/evaluation_inputs/e1/32k/reg_32k_16.in,15488,1008,32000,512000,0.79181,5,low,3200
/scratch/daint/kalvodap/evaluation_inputs/e1/32k/reg_32k_16.in,15488,1152,32000,512000,0.787006,5,low,3200
/scratch/daint/kalvodap/evaluation_inputs/e1/32k/reg_32k_16.in,15488,1296,32000,512000,0.637114,4,low,3200
/scratch/daint/kalvodap/evaluation_inputs/e1/32k/reg_32k_16.in,16928,1,32000,512000,400.175,4987,low,3200
/scratch/daint/kalvodap/evaluation_inputs/e1/32k/reg_32k_16.in,16928,36,32000,512000,16.8382,139,low,3200
/scratch/daint/kalvodap/evaluation_inputs/e1/32k/reg_32k_16.in,16928,72,32000,512000,8.59508,70,low,3200
/scratch/daint/kalvodap/evaluation_inputs/e1/32k/reg_32k_16.in,16928,108,32000,512000,5.77581,47,low,3200
/scratch/daint/kalvodap/evaluation_inputs/e1/32k/reg_32k_16.in,16928,144,32000,512000,4.37861,35,low,3200
/scratch/daint/kalvodap/evaluation_inputs/e1/32k/reg_32k_16.in,16928,288,32000,512000,2.30897,18,low,3200
/scratch/daint/kalvodap/evaluation_inputs/e1/32k/reg_32k_16.in,16928,432,32000,512000,1.61932,12,low,3200
/scratch/daint/kalvodap/evaluation_inputs/e1/32k/reg_32k_16.in,16928,576,32000,512000,1.2596,9,low,3200
/scratch/daint/kalvodap/evaluation_inputs/e1/32k/reg_32k_16.in,16928,720,32000,512000,1.03741,7,low,3200
/scratch/daint/kalvodap/evaluation_inputs/e1/32k/reg_32k_16.in,16928,864,32000,512000,0.917952,6,low,3200
/scratch/daint/kalvodap/evaluation_inputs/e1/32k/reg_32k_16.in,16928,1008,32000,512000,0.793672,5,low,3200
/scratch/daint/kalvodap/evaluation_inputs/e1/32k/reg_32k_16.in,16928,1152,32000,512000,0.791739,5,low,3200
/scratch/daint/kalvodap/evaluation_inputs/e1/32k/reg_32k_16.in,16928,1296,32000,512000,0.645868,4,low,3200
/scratch/daint/kalvodap/evaluation_inputs/e1/32k/reg_32k_16.in,21252,1,32000,512000,398.129,4987,low,3200
/scratch/daint/kalvodap/evaluation_inputs/e1/32k/reg_32k_16.in,21252,36,32000,512000,16.8988,139,low,3200
/scratch/daint/kalvodap/evaluation_inputs/e1/32k/reg_32k_16.in,21252,72,32000,512000,8.58694,70,low,3200
/scratch/daint/kalvodap/evaluation_inputs/e1/32k/reg_32k_16.in,21252,108,32000,512000,5.80821,47,low,3200
/scratch/daint/kalvodap/evaluation_inputs/e1/32k/reg_32k_16.in,21252,144,32000,512000,4.37106,35,low,3200
/scratch/daint/kalvodap/evaluation_inputs/e1/32k/reg_32k_16.in,21252,288,32000,512000,2.38094,18,low,3200
/scratch/daint/kalvodap/evaluation_inputs/e1/32k/reg_32k_16.in,21252,432,32000,512000,1.61321,12,low,3200
/scratch/daint/kalvodap/evaluation_inputs/e1/32k/reg_32k_16.in,21252,576,32000,512000,1.22473,9,low,3200
/scratch/daint/kalvodap/evaluation_inputs/e1/32k/reg_32k_16.in,21252,720,32000,512000,1.04332,7,low,3200
/scratch/daint/kalvodap/evaluation_inputs/e1/32k/reg_32k_16.in,21252,864,32000,512000,0.870832,6,low,3200
/scratch/daint/kalvodap/evaluation_inputs/e1/32k/reg_32k_16.in,21252,1008,32000,512000,0.763684,5,low,3200
/scratch/daint/kalvodap/evaluation_inputs/e1/32k/reg_32k_16.in,21252,1152,32000,512000,0.75451,5,low,3200
/scratch/daint/kalvodap/evaluation_inputs/e1/32k/reg_32k_16.in,21252,1296,32000,512000,0.637659,4,low,3200
/scratch/daint/kalvodap/evaluation_inputs/e1/32k/reg_32k_16.in,23428,1,32000,512000,400.875,4987,low,3200
/scratch/daint/kalvodap/evaluation_inputs/e1/32k/reg_32k_16.in,23428,36,32000,512000,16.8872,139,low,3200
/scratch/daint/kalvodap/evaluation_inputs/e1/32k/reg_32k_16.in,23428,72,32000,512000,8.59666,70,low,3200
/scratch/daint/kalvodap/evaluation_inputs/e1/32k/reg_32k_16.in,23428,108,32000,512000,5.87137,47,low,3200
/scratch/daint/kalvodap/evaluation_inputs/e1/32k/reg_32k_16.in,23428,144,32000,512000,4.42186,35,low,3200
/scratch/daint/kalvodap/evaluation_inputs/e1/32k/reg_32k_16.in,23428,288,32000,512000,2.32636,18,low,3200
/scratch/daint/kalvodap/evaluation_inputs/e1/32k/reg_32k_16.in,23428,432,32000,512000,1.64533,12,low,3200
/scratch/daint/kalvodap/evaluation_inputs/e1/32k/reg_32k_16.in,23428,576,32000,512000,1.26649,9,low,3200
/scratch/daint/kalvodap/evaluation_inputs/e1/32k/reg_32k_16.in,23428,720,32000,512000,1.02461,7,low,3200
/scratch/daint/kalvodap/evaluation_inputs/e1/32k/reg_32k_16.in,23428,864,32000,512000,0.933087,6,low,3200
/scratch/daint/kalvodap/evaluation_inputs/e1/32k/reg_32k_16.in,23428,1008,32000,512000,0.799849,5,low,3200
/scratch/daint/kalvodap/evaluation_inputs/e1/32k/reg_32k_16.in,23428,1152,32000,512000,0.792324,5,low,3200
/scratch/daint/kalvodap/evaluation_inputs/e1/32k/reg_32k_16.in,23428,1296,32000,512000,0.675562,4,low,3200
/scratch/daint/kalvodap/evaluation_inputs/e1/32k/reg_32k_16.in,25645,1,32000,512000,397.549,4987,low,3200
/scratch/daint/kalvodap/evaluation_inputs/e1/32k/reg_32k_16.in,25645,36,32000,512000,16.6977,139,low,3200
/scratch/daint/kalvodap/evaluation_inputs/e1/32k/reg_32k_16.in,25645,72,32000,512000,8.6126,70,low,3200
/scratch/daint/kalvodap/evaluation_inputs/e1/32k/reg_32k_16.in,25645,108,32000,512000,5.84185,47,low,3200
/scratch/daint/kalvodap/evaluation_inputs/e1/32k/reg_32k_16.in,25645,144,32000,512000,4.49929,35,low,3200
/scratch/daint/kalvodap/evaluation_inputs/e1/32k/reg_32k_16.in,25645,288,32000,512000,2.44228,18,low,3200
/scratch/daint/kalvodap/evaluation_inputs/e1/32k/reg_32k_16.in,25645,432,32000,512000,1.69183,12,low,3200
/scratch/daint/kalvodap/evaluation_inputs/e1/32k/reg_32k_16.in,25645,576,32000,512000,1.32351,9,low,3200
/scratch/daint/kalvodap/evaluation_inputs/e1/32k/reg_32k_16.in,25645,720,32000,512000,1.00376,7,low,3200
/scratch/daint/kalvodap/evaluation_inputs/e1/32k/reg_32k_16.in,25645,864,32000,512000,0.911771,6,low,3200
/scratch/daint/kalvodap/evaluation_inputs/e1/32k/reg_32k_16.in,25645,1008,32000,512000,0.754443,5,low,3200
/scratch/daint/kalvodap/evaluation_inputs/e1/32k/reg_32k_16.in,25645,1152,32000,512000,0.736588,5,low,3200
/scratch/daint/kalvodap/evaluation_inputs/e1/32k/reg_32k_16.in,25645,1296,32000,512000,0.691418,4,low,3200
/scratch/daint/kalvodap/evaluation_inputs/e1/32k/reg_32k_16.in,28327,1,32000,512000,399.933,4987,low,3200
/scratch/daint/kalvodap/evaluation_inputs/e1/32k/reg_32k_16.in,28327,36,32000,512000,16.7811,139,low,3200
/scratch/daint/kalvodap/evaluation_inputs/e1/32k/reg_32k_16.in,28327,72,32000,512000,8.60088,70,low,3200
/scratch/daint/kalvodap/evaluation_inputs/e1/32k/reg_32k_16.in,28327,108,32000,512000,5.77371,47,low,3200
/scratch/daint/kalvodap/evaluation_inputs/e1/32k/reg_32k_16.in,28327,144,32000,512000,4.43013,35,low,3200
/scratch/daint/kalvodap/evaluation_inputs/e1/32k/reg_32k_16.in,28327,288,32000,512000,2.34354,18,low,3200
/scratch/daint/kalvodap/evaluation_inputs/e1/32k/reg_32k_16.in,28327,432,32000,512000,1.63318,12,low,3200
/scratch/daint/kalvodap/evaluation_inputs/e1/32k/reg_32k_16.in,28327,576,32000,512000,1.28595,9,low,3200
/scratch/daint/kalvodap/evaluation_inputs/e1/32k/reg_32k_16.in,28327,720,32000,512000,1.02239,7,low,3200
/scratch/daint/kalvodap/evaluation_inputs/e1/32k/reg_32k_16.in,28327,864,32000,512000,0.91382,6,low,3200
/scratch/daint/kalvodap/evaluation_inputs/e1/32k/reg_32k_16.in,28327,1008,32000,512000,0.781924,5,low,3200
/scratch/daint/kalvodap/evaluation_inputs/e1/32k/reg_32k_16.in,28327,1152,32000,512000,0.80986,5,low,3200
/scratch/daint/kalvodap/evaluation_inputs/e1/32k/reg_32k_16.in,28327,1296,32000,512000,0.615445,4,low,3200
/scratch/daint/kalvodap/evaluation_inputs/e1/32k/ws_32k_16.in,1377,1,32000,512000,289.429,4987,low,2100
/scratch/daint/kalvodap/evaluation_inputs/e1/32k/ws_32k_16.in,1377,36,32000,512000,13.3103,139,low,2100
/scratch/daint/kalvodap/evaluation_inputs/e1/32k/ws_32k_16.in,1377,72,32000,512000,6.80938,70,low,2100
/scratch/daint/kalvodap/evaluation_inputs/e1/32k/ws_32k_16.in,1377,108,32000,512000,4.62996,47,low,2100
/scratch/daint/kalvodap/evaluation_inputs/e1/32k/ws_32k_16.in,1377,144,32000,512000,3.49053,35,low,2100
/scratch/daint/kalvodap/evaluation_inputs/e1/32k/ws_32k_16.in,1377,288,32000,512000,1.87413,18,low,2100
/scratch/daint/kalvodap/evaluation_inputs/e1/32k/ws_32k_16.in,1377,432,32000,512000,1.31569,12,low,2100
/scratch/daint/kalvodap/evaluation_inputs/e1/32k/ws_32k_16.in,1377,576,32000,512000,1.04963,9,low,2100
/scratch/daint/kalvodap/evaluation_inputs/e1/32k/ws_32k_16.in,9169,1,32000,512000,311.768,4987,low,2100
/scratch/daint/kalvodap/evaluation_inputs/e1/32k/ws_32k_16.in,9169,36,32000,512000,13.3128,139,low,2100
/scratch/daint/kalvodap/evaluation_inputs/e1/32k/ws_32k_16.in,9169,72,32000,512000,6.8134,70,low,2100
/scratch/daint/kalvodap/evaluation_inputs/e1/32k/ws_32k_16.in,9169,108,32000,512000,4.67262,47,low,2100
/scratch/daint/kalvodap/evaluation_inputs/e1/32k/ws_32k_16.in,9169,144,32000,512000,3.55042,35,low,2100
/scratch/daint/kalvodap/evaluation_inputs/e1/32k/ws_32k_16.in,9169,288,32000,512000,2.19249,18,low,2100
/scratch/daint/kalvodap/evaluation_inputs/e1/32k/ws_32k_16.in,9169,432,32000,512000,1.33952,12,low,2100
/scratch/daint/kalvodap/evaluation_inputs/e1/32k/ws_32k_16.in,9169,576,32000,512000,1.06899,9,low,2100
/scratch/daint/kalvodap/evaluation_inputs/e1/32k/ws_32k_16.in,9169,720,32000,512000,0.848321,7,low,2100
/scratch/daint/kalvodap/evaluation_inputs/e1/32k/ws_32k_16.in,9169,864,32000,512000,0.763685,6,low,2100
/scratch/daint/kalvodap/evaluation_inputs/e1/32k/ws_32k_16.in,9169,1008,32000,512000,0.643348,5,low,2100
/scratch/daint/kalvodap/evaluation_inputs/e1/32k/ws_32k_16.in,9169,1152,32000,512000,0.601418,5,low,2100
/scratch/daint/kalvodap/evaluation_inputs/e1/32k/ws_32k_16.in,9169,1296,32000,512000,0.533324,4,low,2100
/scratch/daint/kalvodap/evaluation_inputs/e1/32k/ws_32k_16.in,9169,1440,32000,512000,0.532946,4,low,2100
/scratch/daint/kalvodap/evaluation_inputs/e1/32k/ws_32k_16.in,10357,1440,32000,512000,0.572331,4,low,2100
/scratch/daint/kalvodap/evaluation_inputs/e1/32k/ws_32k_16.in,11415,36,32000,512000,13.386,139,low,2100
