input,seed,cores,vertices,edges,time,trials,concurrency,result
/scratch/daint/kalvodap/evaluation_inputs/e3/256k/ba_16k_256k.in,193,72,16000,255744,1.5752,32,low,1600
/scratch/daint/kalvodap/evaluation_inputs/e3/256k/ba_16k_256k.in,193,144,16000,255744,0.869762,16,low,1600
/scratch/daint/kalvodap/evaluation_inputs/e3/256k/ba_16k_256k.in,193,216,16000,255744,0.610278,11,low,1600
/scratch/daint/kalvodap/evaluation_inputs/e3/256k/ba_16k_256k.in,193,252,16000,255744,0.566094,10,low,1600
/scratch/daint/kalvodap/evaluation_inputs/e3/256k/ba_16k_256k.in,193,288,16000,255744,0.506163,8,low,1600
/scratch/daint/kalvodap/evaluation_inputs/e3/256k/ba_16k_256k.in,193,360,16000,255744,0.413125,7,low,1600
/scratch/daint/kalvodap/evaluation_inputs/e3/256k/ba_16k_256k.in,193,396,16000,255744,0.407475,6,low,1600
/scratch/daint/kalvodap/evaluation_inputs/e3/256k/ba_16k_256k.in,193,432,16000,255744,0.395858,6,low,1600
/scratch/daint/kalvodap/evaluation_inputs/e3/256k/ba_16k_256k.in,193,504,16000,255744,0.337722,5,low,1600
/scratch/daint/kalvodap/evaluation_inputs/e3/256k/ba_16k_256k.in,193,576,16000,255744,0.290448,4,low,1600
/scratch/daint/kalvodap/evaluation_inputs/e3/256k/ba_16k_256k.in,193,648,16000,255744,0.32339,4,low,1600
/scratch/daint/kalvodap/evaluation_inputs/e3/256k/ba_16k_256k.in,272,72,16000,255744,1.66254,32,low,1600
/scratch/daint/kalvodap/evaluation_inputs/e3/256k/ba_16k_256k.in,272,144,16000,255744,0.879519,16,low,1600
/scratch/daint/kalvodap/evaluation_inputs/e3/256k/ba_16k_256k.in,272,216,16000,255744,0.604537,11,low,1600
/scratch/daint/kalvodap/evaluation_inputs/e3/256k/ba_16k_256k.in,272,252,16000,255744,0.566404,10,low,1600
/scratch/daint/kalvodap/evaluation_inputs/e3/256k/ba_16k_256k.in,272,288,16000,255744,0.477556,8,low,1600
/scratch/daint/kalvodap/evaluation_inputs/e3/256k/ba_16k_256k.in,272,360,16000,255744,0.497761,7,low,1600
/scratch/daint/kalvodap/evaluation_inputs/e3/256k/ba_16k_256k.in,272,396,16000,255744,0.413271,6,low,1600
