input,seed,cores,vertices,edges,time,trials,concurrency,result
/scratch/daint/kalvodap/evaluation_inputs/e3/16M/ba_16k_16M.in,193,144,16000,15335424,11.7205,1,high,102400
/scratch/daint/kalvodap/evaluation_inputs/e3/16M/ba_16k_16M.in,193,216,16000,15335424,11.7065,1,high,102400
/scratch/daint/kalvodap/evaluation_inputs/e3/16M/ba_16k_16M.in,193,252,16000,15335424,11.0012,1,high,102400
/scratch/daint/kalvodap/evaluation_inputs/e3/16M/ba_16k_16M.in,193,288,16000,15335424,10.485,1,high,102400
/scratch/daint/kalvodap/evaluation_inputs/e3/16M/ba_16k_16M.in,193,360,16000,15335424,10.5173,1,high,102400
/scratch/daint/kalvodap/evaluation_inputs/e3/16M/ba_16k_16M.in,193,396,16000,15335424,10.9171,1,high,102400
/scratch/daint/kalvodap/evaluation_inputs/e3/16M/ba_16k_16M.in,193,432,16000,15335424,11.0327,1,high,102400
/scratch/daint/kalvodap/evaluation_inputs/e3/16M/ba_16k_16M.in,193,504,16000,15335424,7.79433,1,high,102400
/scratch/daint/kalvodap/evaluation_inputs/e3/16M/ba_16k_16M.in,193,576,16000,15335424,8.0105,1,high,102400
/scratch/daint/kalvodap/evaluation_inputs/e3/16M/ba_16k_16M.in,193,648,16000,15335424,8.09109,1,high,102400
/scratch/daint/kalvodap/evaluation_inputs/e3/16M/ba_16k_16M.in,272,144,16000,15335424,11.3384,1,high,102400
/scratch/daint/kalvodap/evaluation_inputs/e3/16M/ba_16k_16M.in,272,216,16000,15335424,11.9942,1,high,102400
/scratch/daint/kalvodap/evaluation_inputs/e3/16M/ba_16k_16M.in,272,252,16000,15335424,10.8226,1,high,102400
/scratch/daint/kalvodap/evaluation_inputs/e3/16M/ba_16k_16M.in,272,288,16000,15335424,10.6937,1,high,102400
/scratch/daint/kalvodap/evaluation_inputs/e3/16M/ba_16k_16M.in,272,360,16000,15335424,11.0303,1,high,102400
/scratch/daint/kalvodap/evaluation_inputs/e3/16M/ba_16k_16M.in,272,396,16000,15335424,11.6821,1,high,102400
/scratch/daint/kalvodap/evaluation_inputs/e3/16M/ba_16k_16M.in,272,432,16000,15335424,10.6618,1,high,102400
/scratch/daint/kalvodap/evaluation_inputs/e3/16M/ba_16k_16M.in,272,504,16000,15335424,7.84179,1,high,102400
/scratch/daint/kalvodap/evaluation_inputs/e3/16M/ba_16k_16M.in,272,576,16000,15335424,7.73378,1,high,102400
/scratch/daint/kalvodap/evaluation_inputs/e3/16M/ba_16k_16M.in,272,648,16000,15335424,7.30357,1,high,102400
/scratch/daint/kalvodap/evaluation_inputs/e3/16M/ba_16k_16M.in,2402,144,16000,15335424,11.8033,1,high,102400
/scratch/daint/kalvodap/evaluation_inputs/e3/16M/ba_16k_16M.in,2402,216,16000,15335424,11.9625,1,high,102400
/scratch/daint/kalvodap/evaluation_inputs/e3/16M/ba_16k_16M.in,2402,252,16000,15335424,10.6704,1,high,102400
/scratch/daint/kalvodap/evaluation_inputs/e3/16M/ba_16k_16M.in,2402,288,16000,15335424,11.388,1,high,102400
/scratch/daint/kalvodap/evaluation_inputs/e3/16M/ba_16k_16M.in,2402,360,16000,15335424,12.8922,1,high,102400
/scratch/daint/kalvodap/evaluation_inputs/e3/16M/ba_16k_16M.in,2402,396,16000,15335424,11.1543,1,high,102400
/scratch/daint/kalvodap/evaluation_inputs/e3/16M/ba_16k_16M.in,2402,432,16000,15335424,10.7143,1,high,102400
/scratch/daint/kalvodap/evaluation_inputs/e3/16M/ba_16k_16M.in,2402,504,16000,15335424,9.34153,1,high,102400
/scratch/daint/kalvodap/evaluation_inputs/e3/16M/ba_16k_16M.in,2402,576,16000,15335424,7.75435,1,high,102400
/scratch/daint/kalvodap/evaluation_inputs/e3/16M/ba_16k_16M.in,2402,648,16000,15335424,8.16936,1,high,102400
/scratch/daint/kalvodap/evaluation_inputs/e3/16M/ba_16k_16M.in,4437,144,16000,15335424,11.7202,1,high,102400
/scratch/daint/kalvodap/evaluation_inputs/e3/16M/ba_16k_16M.in,4437,216,16000,15335424,11.9933,1,high,102400
/scratch/daint/kalvodap/evaluation_inputs/e3/16M/ba_16k_16M.in,4437,252,16000,15335424,11.1774,1,high,102400
/scratch/daint/kalvodap/evaluation_inputs/e3/16M/ba_16k_16M.in,4437,288,16000,15335424,10.3582,1,high,102400
/scratch/daint/kalvodap/evaluation_inputs/e3/16M/ba_16k_16M.in,4437,360,16000,15335424,11.1419,1,high,102400
/scratch/daint/kalvodap/evaluation_inputs/e3/16M/ba_16k_16M.in,4437,396,16000,15335424,12.4867,1,high,102400
/scratch/daint/kalvodap/evaluation_inputs/e3/16M/ba_16k_16M.in,4437,432,16000,15335424,10.7776,1,high,102400
/scratch/daint/kalvodap/evaluation_inputs/e3/16M/ba_16k_16M.in,4437,504,16000,15335424,8.08135,1,high,102400
/scratch/daint/kalvodap/evaluation_inputs/e3/16M/ba_16k_16M.in,4437,576,16000,15335424,7.52201,1,high,102400
/scratch/daint/kalvodap/evaluation_inputs/e3/16M/ba_16k_16M.in,4437,648,16000,15335424,8.33007,1,high,102400
/scratch/daint/kalvodap/evaluation_inputs/e3/16M/ba_16k_16M.in,8762,144,16000,15335424,11.9124,1,high,102400
/scratch/daint/kalvodap/evaluation_inputs/e3/16M/ba_16k_16M.in,8762,216,16000,15335424,11.5751,1,high,102400
/scratch/daint/kalvodap/evaluation_inputs/e3/16M/ba_16k_16M.in,8762,252,16000,15335424,11.0095,1,high,102400
/scratch/daint/kalvodap/evaluation_inputs/e3/16M/ba_16k_16M.in,8762,288,16000,15335424,10.1551,1,high,102400
/scratch/daint/kalvodap/evaluation_inputs/e3/16M/ba_16k_16M.in,8762,360,16000,15335424,11.0703,1,high,102400
/scratch/daint/kalvodap/evaluation_inputs/e3/16M/ba_16k_16M.in,8762,396,16000,15335424,10.8999,1,high,102400
/scratch/daint/kalvodap/evaluation_inputs/e3/16M/ba_16k_16M.in,8762,432,16000,15335424,10.4927,1,high,102400
/scratch/daint/kalvodap/evaluation_inputs/e3/16M/ba_16k_16M.in,8762,504,16000,15335424,7.7337,1,high,102400
/scratch/daint/kalvodap/evaluation_inputs/e3/16M/ba_16k_16M.in,8762,576,16000,15335424,7.58448,1,high,102400
/scratch/daint/kalvodap/evaluation_inputs/e3/16M/ba_16k_16M.in,8762,648,16000,15335424,7.9074,1,high,102400
/scratch/daint/kalvodap/evaluation_inputs/e3/16M/ba_16k_16M.in,13132,144,16000,15335424,11.8319,1,high,102400
